,artist,track,uri,time,ms_played
5513,The Longest Johns,Drunken Sailor,spotify:track:4n5UwoPQn0tBlqxQjyEMdB,2021-12-24 22:17,144760
5514,Kimber's Men,SOUTH AUSTRALIA,spotify:track:7cJUHN31KfyZjdAUnFq5ih,2021-12-24 22:17,6946
5515,The Longest Johns,Santiana,spotify:track:21Jm43WPaIsv82UJsPkMF0,2021-12-24 22:20,174500
5516,Unleash The Archers,Northwest Passage,spotify:track:3Fiz4tFoVBosOUm2uMgdlL,2021-12-24 22:25,275648
5517,Storm Weather Shanty Choir,Ring Down Below,spotify:track:0mPYN69Ko3N8HeaZwZv1am,2021-12-24 22:27,114053
5518,Storm Weather Shanty Choir,High Barbary,spotify:track:6sguMb85rfhr4dUxbxduiN,2021-12-24 22:30,191693
5519,Stan Rogers,Rolling Down to Old Maui,spotify:track:1GpU4h6s3mc13uJgkSUPLf,2021-12-24 22:34,218133
5520,The Real McKenzies,Barrett's Privateers,spotify:track:3TLhkXFenusy509GrA8RUL,2021-12-24 23:03,179201
5521,Krewella,No Control,spotify:track:5yFhOx23Dnz3h7hplodAgf,2021-12-24 23:06,163479
5522,The Beach Boys,Deirdre,spotify:track:4gyLNOeQxBTwHUKgyXPrh2,2021-12-24 23:10,209866
5523,Future,Oxy (feat. Lil Wayne),spotify:track:0nWMTq3fBceV1uZlhFn6of,2021-12-24 23:13,180080
5524,The Dip,Adeline,spotify:track:3wZqS73n0ivz3o6yPZPjxI,2021-12-24 23:16,212680
5525,Baby Keem,family ties (with Kendrick Lamar),spotify:track:3QFInJAm9eyaho5vBzxInN,2021-12-24 23:20,252069
5526,Loyle Carner,Florence (feat. Kwes),spotify:track:0OuHKLe16OleeiVenZCy6C,2021-12-24 23:23,187099
5527,Terrell Hines,Get Up (feat. Vince Staples),spotify:track:6PbU0URiPBpH4UD9CfCgF7,2021-12-24 23:26,167908
5528,Mac Miller,Ladders,spotify:track:39NDBdU5Xkm5pCFGa5kZtI,2021-12-24 23:31,287040
5529,boylife,peas,spotify:track:6DXRUAHQTwJuCXuhXyRU53,2021-12-24 23:35,234645
5530,Taylor Swift,exile (feat. Bon Iver),spotify:track:4pvb0WLRcMtbPGmtejJJ6y,2021-12-24 23:44,285634
5531,Chris Stapleton,I Was Wrong,spotify:track:7dUdMZqfGSIt0ZkmTOgRLA,2021-12-24 23:47,182527
5532,Sweeps,the waterfront,spotify:track:6aVyqgxXHWB2eU70zThPQD,2021-12-25 13:10,31050
5533,"Tyler, The Creator",Whoville,spotify:track:0W4FJRyxu6MKl8kKk3p3sj,2021-12-25 13:11,73866
5534,"Tyler, The Creator",Big Bag,spotify:track:1flloiRJOCenDSSjnuHGln,2021-12-25 13:13,85413
5535,"Tyler, The Creator",When Gloves Come Off (feat. Ryan Beatty),spotify:track:7A5zSSX7AAVRhcTmIaKcf6,2021-12-25 13:15,113853
5536,"Tyler, The Creator",Hot Chocolate (feat. Jerry Paper),spotify:track:5sqauLoaH1jrHLg6Abpkj0,2021-12-25 13:17,131186
5537,"Tyler, The Creator",Cindy Lou's Wish,spotify:track:5RZZNUcJc9DthLneJjcqyW,2021-12-25 13:18,66880
5538,"Tyler, The Creator",Lights On (feat. Ryan Beatty & Santigold),spotify:track:3ILZNhiwZtZ3fVVI65WC6e,2021-12-25 13:21,149200
5539,"Tyler, The Creator",Whoville,spotify:track:0W4FJRyxu6MKl8kKk3p3sj,2021-12-25 13:22,73866
5540,"Tyler, The Creator",Big Bag,spotify:track:1flloiRJOCenDSSjnuHGln,2021-12-25 13:23,85413
5541,"Tyler, The Creator",When Gloves Come Off (feat. Ryan Beatty),spotify:track:7A5zSSX7AAVRhcTmIaKcf6,2021-12-25 13:25,113853
5542,"Tyler, The Creator",Hot Chocolate (feat. Jerry Paper),spotify:track:5sqauLoaH1jrHLg6Abpkj0,2021-12-25 13:27,131186
5543,"Tyler, The Creator",Cindy Lou's Wish,spotify:track:5RZZNUcJc9DthLneJjcqyW,2021-12-25 13:28,66880
5544,"Tyler, The Creator",Lights On (feat. Ryan Beatty & Santigold),spotify:track:3ILZNhiwZtZ3fVVI65WC6e,2021-12-25 13:31,149200
5545,"Tyler, The Creator",Whoville,spotify:track:0W4FJRyxu6MKl8kKk3p3sj,2021-12-25 13:32,73866
5546,"Tyler, The Creator",Big Bag,spotify:track:1flloiRJOCenDSSjnuHGln,2021-12-25 13:34,85413
5547,"Tyler, The Creator",When Gloves Come Off (feat. Ryan Beatty),spotify:track:7A5zSSX7AAVRhcTmIaKcf6,2021-12-25 13:36,113853
5548,"Tyler, The Creator",Hot Chocolate (feat. Jerry Paper),spotify:track:5sqauLoaH1jrHLg6Abpkj0,2021-12-25 13:38,131186
5549,"Tyler, The Creator",Cindy Lou's Wish,spotify:track:5RZZNUcJc9DthLneJjcqyW,2021-12-25 13:39,66880
5550,"Tyler, The Creator",Lights On (feat. Ryan Beatty & Santigold),spotify:track:3ILZNhiwZtZ3fVVI65WC6e,2021-12-25 13:41,149200
5551,"Tyler, The Creator",Whoville,spotify:track:0W4FJRyxu6MKl8kKk3p3sj,2021-12-25 13:43,73866
5552,"Tyler, The Creator",Big Bag,spotify:track:1flloiRJOCenDSSjnuHGln,2021-12-25 13:44,85413
5553,"Tyler, The Creator",When Gloves Come Off (feat. Ryan Beatty),spotify:track:7A5zSSX7AAVRhcTmIaKcf6,2021-12-25 13:46,113853
5554,"Tyler, The Creator",Hot Chocolate (feat. Jerry Paper),spotify:track:5sqauLoaH1jrHLg6Abpkj0,2021-12-25 13:48,131186
5555,"Tyler, The Creator",Cindy Lou's Wish,spotify:track:5RZZNUcJc9DthLneJjcqyW,2021-12-25 13:49,66880
5556,"Tyler, The Creator",Lights On (feat. Ryan Beatty & Santigold),spotify:track:3ILZNhiwZtZ3fVVI65WC6e,2021-12-25 13:52,149200
5557,"Tyler, The Creator",Whoville,spotify:track:0W4FJRyxu6MKl8kKk3p3sj,2021-12-25 13:53,73866
5558,"Tyler, The Creator",Big Bag,spotify:track:1flloiRJOCenDSSjnuHGln,2021-12-25 13:54,85413
5559,"Tyler, The Creator",When Gloves Come Off (feat. Ryan Beatty),spotify:track:7A5zSSX7AAVRhcTmIaKcf6,2021-12-25 13:56,113853
5560,"Tyler, The Creator",Hot Chocolate (feat. Jerry Paper),spotify:track:5sqauLoaH1jrHLg6Abpkj0,2021-12-25 13:58,131186
5561,"Tyler, The Creator",Cindy Lou's Wish,spotify:track:5RZZNUcJc9DthLneJjcqyW,2021-12-25 14:00,66880
5562,"Tyler, The Creator",Lights On (feat. Ryan Beatty & Santigold),spotify:track:3ILZNhiwZtZ3fVVI65WC6e,2021-12-25 14:02,149200
5563,"Tyler, The Creator",Whoville,spotify:track:0W4FJRyxu6MKl8kKk3p3sj,2021-12-25 14:04,73866
5564,"Tyler, The Creator",Big Bag,spotify:track:1flloiRJOCenDSSjnuHGln,2021-12-25 14:05,85413
5565,"Tyler, The Creator",When Gloves Come Off (feat. Ryan Beatty),spotify:track:7A5zSSX7AAVRhcTmIaKcf6,2021-12-25 14:07,113853
5566,"Tyler, The Creator",Hot Chocolate (feat. Jerry Paper),spotify:track:5sqauLoaH1jrHLg6Abpkj0,2021-12-25 14:09,131186
5567,"Tyler, The Creator",Cindy Lou's Wish,spotify:track:5RZZNUcJc9DthLneJjcqyW,2021-12-25 14:10,66880
5568,"Tyler, The Creator",Lights On (feat. Ryan Beatty & Santigold),spotify:track:3ILZNhiwZtZ3fVVI65WC6e,2021-12-25 14:13,149200
5569,"Tyler, The Creator",Whoville,spotify:track:0W4FJRyxu6MKl8kKk3p3sj,2021-12-25 14:14,73866
5570,"Tyler, The Creator",Big Bag,spotify:track:1flloiRJOCenDSSjnuHGln,2021-12-25 14:15,85413
5571,"Tyler, The Creator",When Gloves Come Off (feat. Ryan Beatty),spotify:track:7A5zSSX7AAVRhcTmIaKcf6,2021-12-25 14:17,113853
5572,"Tyler, The Creator",Hot Chocolate (feat. Jerry Paper),spotify:track:5sqauLoaH1jrHLg6Abpkj0,2021-12-25 14:19,131186
5573,"Tyler, The Creator",Cindy Lou's Wish,spotify:track:5RZZNUcJc9DthLneJjcqyW,2021-12-25 14:21,66880
5574,"Tyler, The Creator",Lights On (feat. Ryan Beatty & Santigold),spotify:track:3ILZNhiwZtZ3fVVI65WC6e,2021-12-25 14:23,149200
5575,"Tyler, The Creator",Whoville,spotify:track:0W4FJRyxu6MKl8kKk3p3sj,2021-12-25 14:24,73866
5576,"Tyler, The Creator",Big Bag,spotify:track:1flloiRJOCenDSSjnuHGln,2021-12-25 14:25,16013
5577,Aperture Science Psychoacoustic Laboratories,Still Alive,spotify:track:0Nrw0vKim2z4dph1jsxvye,2021-12-25 14:28,177212
5578,Aperture Science Psychoacoustic Laboratories,Want You Gone,spotify:track:1NHsYfWMlDzCJEOOM3bIFY,2021-12-25 14:30,143519
5579,Future,Mask Off,spotify:track:0VgkVdmE4gld66l8iyGjgx,2021-12-25 20:31,27720
5580,The Fisherman’s Friends,Shanty Man,spotify:track:5SNxHRzOTTHDFdDSh6Axez,2021-12-26 12:40,21269
5581,Krewella,No Control,spotify:track:5yFhOx23Dnz3h7hplodAgf,2021-12-26 12:40,71610
5582,Storm Weather Shanty Choir,High Barbary,spotify:track:6sguMb85rfhr4dUxbxduiN,2021-12-26 12:41,67337
5583,John Roberts,Roll Down,spotify:track:7kKij7JoKP18RGmzki96hj,2021-12-26 12:42,18390
5584,bbno$,edamame (feat. Rich Brian) - Diplo Remix,spotify:track:1fvEC5ksBfgjGWVNP9eJ2t,2021-12-26 12:45,175309
5585,Kendrick Lamar,ELEMENT.,spotify:track:1EaKU4dMbesXXd3BrLCtYG,2021-12-26 12:48,208733
5586,Highly Suspect,Little One,spotify:track:5y1jgbDNgTfxoWXv3FhH2Q,2021-12-26 12:50,2786
5587,EARTHGANG,Proud Of U (feat. Young Thug),spotify:track:4u8xrKWeF7xBO9kGwIk6u7,2021-12-26 12:50,2623
5588,Vince Staples,Opps (with Yugen Blakrok),spotify:track:7bUcBztfGqO7cSI2gMZeCI,2021-12-26 12:50,2321
5589,Aminé,SHINE,spotify:track:1OWGLpptXlHLw1yibeHiHa,2021-12-26 12:50,85672
5590,Duckwrth,Clueless,spotify:track:4hYFxbr4sBhtOvh4LXixoE,2021-12-26 12:50,4272
5591,Nas,The World Is Yours,spotify:track:7G3lxTsMfSx4yarMkfgnTC,2021-12-26 12:50,3181
5592,Red Hot Chili Peppers,Dani California,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,2021-12-26 12:50,2879
5593,Cory Wong,Home,spotify:track:2OTeU0j9uY5aHUMuKXon9y,2021-12-26 12:54,4295
5594,Mac Miller,2009,spotify:track:6dFn6my1sHK2bcf23GlHwM,2021-12-26 12:54,8010
5595,OTR,Midnight Sun (with Ukiyo),spotify:track:0Kq8SX54YdCwbjm4hsVo49,2021-12-26 12:54,3506
5596,Warm Brew,Summertime,spotify:track:6zhEtAYiIbmuC5QBZTSajb,2021-12-26 12:54,3413
5597,The Surreal McCoys,Whole Lotta Folsom,spotify:track:1mxnIyCo0WO4iImx6kL3K9,2021-12-26 12:54,2577
5598,Omar Apollo,Kamikaze,spotify:track:5uUjYnzcjEgiIFWR0av19g,2021-12-26 12:54,14396
5599,Sublime,Santeria,spotify:track:2hnMS47jN0etwvFPzYk11f,2021-12-26 12:54,5335
5600,WATCH THE DUCK,There You Are,spotify:track:4uPGwUCedyOmXJtbtxMxvC,2021-12-26 12:54,226038
5601,Ruel,Painkiller,spotify:track:1YlulsUKDduOmC7WxvXYPW,2021-12-26 12:54,3297
5602,Post Malone,White Iverson,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,2021-12-26 12:55,18227
5603,Mo Lowda & the Humble,The Way Home,spotify:track:45wQfelLaogobqN2okc00c,2021-12-26 12:55,9705
5604,Blackberry Smoke,You Got Lucky - Acoustic Version,spotify:track:34vNJTVRQvEnemvlPKOp75,2021-12-26 12:55,3274
5605,Busty and the Bass,"Summer - From St. James United Church, Montreal, Quebec",spotify:track:2tuLQjlenuGrgDDhRfunqO,2021-12-26 12:55,4179
5606,Brothers Osborne,Pawn Shop,spotify:track:2fescJo3flPIy7XQKnXsQk,2021-12-26 12:55,2693
5607,Lorde,Solar Power,spotify:track:7s2kWabRM60W9I61HpKg8C,2021-12-26 12:55,3599
5608,Remi Wolf,Sauce,spotify:track:5O7ivZ60NXuzWi1Myvk0U2,2021-12-26 12:55,2670
5609,Marc Broussard,Rosé All Day,spotify:track:5aRy6qhI7uoaiuVfnnW2Zs,2021-12-26 12:55,3622
5610,Erick the Architect,Let It Go,spotify:track:7c9T1m1RrtAWopKQVvFC3D,2021-12-26 12:55,3808
5611,Alter Bridge,Dying Light,spotify:track:5EvHwkEE0OI60YvBLiKuGI,2021-12-26 12:55,2693
5612,Cory Wong,St. Paul,spotify:track:4KNciXQGuQ8HOQFL1WQN7w,2021-12-26 13:03,240760
5613,Masakoi,Saturn,spotify:track:6Pk9g0RyrCX1MCczAAnowX,2021-12-26 13:03,2902
5614,Phony Ppl,Fkn Around (feat. Megan Thee Stallion),spotify:track:1RRlUJMxjp2FmkTExBT2T7,2021-12-26 13:04,4690
5615,Kendrick Lamar,The Blacker The Berry,spotify:track:5Mtt6tZSZA9cXTHGSGpyh0,2021-12-26 13:04,3111
5616,Surfaces,Sunny Side Up,spotify:track:6amgTQrn3KDLFxTG2AhWUA,2021-12-26 13:04,3088
5617,Gallant,Gentleman (feat. T-Pain) - Remix,spotify:track:7oWg1CUHHJGr5TUwFf6LAP,2021-12-26 13:04,4597
5618,The Dip,Sure Don't Miss You,spotify:track:0lEWIegMNMQ7W1ooB1zWT2,2021-12-26 13:04,4318
5619,Tolan Shaw,Golden State of Mind,spotify:track:6ERWQkR4R9TQeQ87I1x0gP,2021-12-26 13:04,2600
5620,Fall Out Boy,Favorite Record,spotify:track:4vC4nKK6bk9pYEVOU4EIbA,2021-12-26 13:04,4481
5621,99 Neighbors,Thunder,spotify:track:5dSMIKHTQEE641IEpWKEOh,2021-12-26 13:04,2972
5622,Martin Garrix,Ocean (feat. Khalid),spotify:track:3nc420PXjTdBV5TN0gCFkS,2021-12-26 13:04,3390
5623,Mo Lowda & the Humble,Before Noon,spotify:track:3ayDs7ITBHnGa45FH1lme7,2021-12-26 13:08,233437
5624,Cautious Clay,"Cheesin’ (with Cautious Clay, Remi Wolf, Still Woozy, Sophie Meiers, Claud, Melanie Faye, & HXNS)",spotify:track:6lIRYe72fn1pf7TNqfI0ul,2021-12-26 13:08,5897
5625,Pink Floyd,Time,spotify:track:3TO7bbrUKrOSPGRTB5MeCz,2021-12-26 13:08,2557
5626,Curtis Harding,Our Love (from the series Arcane League of Legends),spotify:track:0OFSdfkFF5wLszOz0csftu,2021-12-26 13:12,218248
5627,Khalid,Eleven,spotify:track:18O00Y7yrkJ0pRXm1n21Og,2021-12-26 13:12,3970
5628,Jacob Collier,Time Alone With You (feat. Daniel Caesar),spotify:track:04jVEb76Kw5OrmGtlXlHxI,2021-12-26 13:12,3900
5629,Still Woozy,Goodie Bag,spotify:track:4vHNeBWDQpVCmGbaccrRzi,2021-12-26 13:14,146390
5630,2 Chainz,MFN Right - Remix,spotify:track:3f4MjCmGeEjuJ9EhswsRpe,2021-12-26 13:14,3830
5631,Jamestown Revival,Head On,spotify:track:3k8ccnyoQZZNCmq4gXvdtL,2021-12-26 13:15,3227
5632,King Princess,1950,spotify:track:0CZ8lquoTX2Dkg7Ak2inwA,2021-12-26 13:15,2554
5633,Travis Mills,I Doubt It,spotify:track:1IP7QJ2bfTbTB2eeflO4mY,2021-12-26 13:15,19806
5634,Jacob Collier,All I Need (with Mahalia & Ty Dolla $ign),spotify:track:164VgxTozx99XCinCB9ITR,2021-12-26 13:15,5479
5635,Eagles,Seven Bridges Road - Live; 1999 Remaster,spotify:track:1osAmhnIT0rtuqLZ1IliBQ,2021-12-26 13:15,2948
5636,Khalid,Saturday Nights,spotify:track:5kfNriitmkNE8mUbZ7gbq8,2021-12-26 13:15,3900
5637,Rag'n'Bone Man,Anywhere Away from Here - The Shapeshifters Revision Extended,spotify:track:2otKLGiBpQ9dIeJKUxVeUA,2021-12-26 13:20,292374
5638,Kanye West,Closed On Sunday,spotify:track:3JWiDGQX2eTlFvKj3Yssj3,2021-12-26 13:23,3599
5639,Logic,Indica Badu,spotify:track:0jqBo5RYn008f4ZY8kPewW,2021-12-26 13:23,3297
5640,Miki Fiki,Chaos,spotify:track:4b3Fqu6RGfsxgSY6nTq0o3,2021-12-26 13:23,2995
5641,Johnny Cash,One Piece at a Time,spotify:track:1sueD22EyCamMjdQu9Kuo3,2021-12-26 13:23,2786
5642,Manfred Mann's Earth Band,Blinded By The Light,spotify:track:7kNNylJ1kswWbHeRM6UDuE,2021-12-26 13:23,2995
5643,Post Malone,Leave,spotify:track:5dI1yHSqgmilFEqpGbqxHh,2021-12-26 13:23,2368
5644,Briston Maroney,Freakin' Out On the Interstate,spotify:track:0awZwmlC6pxH65KTZpadmX,2021-12-26 13:23,4177
5645,Frank Ocean,Godspeed,spotify:track:34xTFwjPQ1dC6uJmleno7x,2021-12-26 13:23,177922
5646,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),spotify:track:37BZB0z9T8Xu7U3e65qxFy,2021-12-26 13:23,4109
5647,Kody West,Million Miles,spotify:track:2P38H0wA557qiDpZ09M2dn,2021-12-26 13:23,3599
5648,Kendrick Lamar,You Ain't Gotta Lie (Momma Said),spotify:track:7A3ETuOrieyx9KSF0sn0Zf,2021-12-26 13:24,3482
5649,Daniel Caesar,Best Part (feat. H.E.R.),spotify:track:1RMJOxR6GRPsBHL8qeC2ux,2021-12-26 13:24,2623
5650,MOZIAH,Madisonsquarepark,spotify:track:0bU4sEu0zWwlVpjBqoBjZN,2021-12-26 13:24,3436
5651,Joshua James,Broken Tongue,spotify:track:3gjsIBdqjGB72XoJnrIWmw,2021-12-26 13:24,3390
5652,Getter,On My Way Out,spotify:track:63ZBpjiKp43aa6xkursp5E,2021-12-26 13:24,3134
5653,Rainbow Kitten Surprise,Cold Love,spotify:track:04M3DsiMNyn8s5XQJrW5sL,2021-12-26 13:24,4040
5654,Dave Matthews Band,Jimi Thing,spotify:track:6aLZkgAUXzk1iCWYL4UVev,2021-12-26 13:24,4690
5655,Post Malone,Circles,spotify:track:21jGcNKet2qwijlDFuPiPb,2021-12-26 13:24,9822
5656,Fat Joe,All The Way Up (Remix),spotify:track:2AYTGaclgKXACh13nJRVcV,2021-12-26 13:24,6106
5657,Alison Wonderland,Anything,spotify:track:48fPdAwGVoSkGK8GSez9yx,2021-12-26 13:24,3506
5658,DJ Snake,A Different Way (with Lauv),spotify:track:1YMBg7rOjxzbya0fPOYfNX,2021-12-26 13:28,2995
5659,Khalid,The Ways (with Swae Lee),spotify:track:5jyyPsIGM2yqkZN9R3TmvN,2021-12-26 13:28,2879
5660,Midland,East Bound And Down,spotify:track:5JelBZwTfs9LZAUbeeVbqd,2021-12-26 13:28,2693
5661,Chris Stapleton,A Simple Song,spotify:track:1XXl9pl7ObojHbyJetY75n,2021-12-26 13:28,5036
5662,Frank Ocean,Lost,spotify:track:3GZD6HmiNUhxXYf8Gch723,2021-12-26 13:28,234093
5663,Aerosmith,Livin' On The Edge - Live Version,spotify:track:6u929foKULDPLBl4ZBbCm6,2021-12-26 13:34,3181
5664,The Beach Boys,Kokomo,spotify:track:5qHYXcVvc9xsFB2uH7GpMN,2021-12-26 13:34,3575
5665,Michael Christmas,Say Cheese (feat. Elevator Jay),spotify:track:6T0weoG6mJIshaxnnUgXIO,2021-12-26 13:34,2670
5666,Anderson .Paak,Heart Don't Stand a Chance,spotify:track:25GlFJq5QNAXyVgJvCZ4Mf,2021-12-26 13:34,312360
5667,Dominic Fike,Chicken Tenders,spotify:track:4sYbZjRCyaFqCtJ2Uvfh8B,2021-12-26 13:34,3413
5668,Kanye West,Everything We Need,spotify:track:24bnCCysWnbNRNUT4LpHcP,2021-12-26 13:34,2693
5669,Matty Wood$,Sunday,spotify:track:1rkczjrPToWgR7ldFn2fzu,2021-12-26 13:34,6803
5670,Khalid,Young Dumb & Broke,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,2021-12-26 13:34,3599
5671,Charlie Puth,LA Girls,spotify:track:6pQadiopoIsS4x78tjSkJt,2021-12-26 13:34,4231
5672,Myles Cameron,Yellow,spotify:track:63JI1eChXTXh8tucea76Xd,2021-12-26 13:34,4504
5673,Avenged Sevenfold,St. James,spotify:track:2n8rY6H6u2AnUe6Fi8M6P6,2021-12-26 13:34,3784
5674,Dua Lipa,Genesis,spotify:track:4P76CEIXrrWT2cgS1YrTMr,2021-12-26 13:35,5154
5675,Foo Fighters,Shame Shame,spotify:track:21Qmkbvp6GvZdO0IMQtae5,2021-12-26 13:35,41726
5676,Rainbow Kitten Surprise,Holy War,spotify:track:1zkkvSLk5Nh4uoyKWwuie9,2021-12-26 13:35,4922
5677,Goodbye June,Free Child,spotify:track:3OaSi1sJ93ALkarMZf5Uy2,2021-12-26 13:35,2670
5678,Electric Light Orchestra,Do Ya,spotify:track:0NN32Knbyo4gM1DKY9rdzg,2021-12-26 13:35,2972
5679,Raveena,Headaches,spotify:track:4MNu1bSmyV3S4Y2MJMGrrP,2021-12-26 13:35,11935
5680,Kanye West,Water,spotify:track:454Epa1vrCGFddHXKyC1kb,2021-12-26 13:35,3482
5681,BTS,Your eyes tell,spotify:track:3TZ7NHkMT82AhwuYsd00Hz,2021-12-26 13:36,3343
5682,KSI,Lose,spotify:track:7nVERWQXlgZRQsYw4fHf3b,2021-12-26 13:39,205653
5683,Kevin Gates,Really Really,spotify:track:10I3CmmwT0BkOVhduDy53o,2021-12-26 15:27,80040
5684,Attom,Reverie,spotify:track:7b2FRWT62YHpuX6LFhLeN8,2021-12-26 15:32,208671
5685,Dijon,"The Stranger (feat. Sachi, Dan Reeder, Tobias Jesso Jr., John C. Reilly, Becky and the Birds)",spotify:track:2TfcFXI1FOsO5HCz4X6uRk,2021-12-26 15:39,270366
5686,Tame Impala,Is It True,spotify:track:6RZmhpvukfyeSURhf4kZ0d,2021-12-26 15:43,239266
5687,Bruno Mars,That's What I Like,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,2021-12-26 15:47,206693
5688,Allman Brothers Band,"Trouble No More - Live At The Beacon Theatre, October 28, 2014",spotify:track:4KRSMgWzTLF3WX5Jpgmksc,2021-12-26 15:52,258120
5689,Eagles,Life in the Fast Lane - 2013 Remaster,spotify:track:6gXrEUzibufX9xYPk3HD5p,2021-12-26 16:03,286219
5690,Gary Clark Jr.,Numb - Live,spotify:track:4WsAhe3BwtSUosqyqgbNMq,2021-12-26 16:10,438373
5691,Midland,Altitude Adjustment,spotify:track:4XSLXwwLskeFy1k6ec4tBg,2021-12-26 16:14,206040
5692,Medasin,Go Crazy,spotify:track:33pkZ5JnVbzUGRdqWmpRef,2021-12-26 16:21,161076
5693,Cam the Artisan,Brown Skin,spotify:track:2aAf398grKdfBZU2LCxRBT,2021-12-26 16:24,197880
5694,The Main Squeeze,Sweet Divine,spotify:track:2WxmotZP2hh9q6l7nnjVam,2021-12-26 16:25,3088
5695,Rex Orange County,New House,spotify:track:0O6zO72N38DFXx6R7fKsqx,2021-12-26 16:25,8009
5696,Lorde,Supercut,spotify:track:6K8VQ84MqhsoakN5MjrnVR,2021-12-26 16:30,2902
5697,Fantastic Negrito,Chocolate Samurai,spotify:track:0Tnt1pxkoNdX1ZWkRTW8f6,2021-12-26 16:30,2507
5698,Frank Ocean,Skyline To,spotify:track:4xR3MAscflQ262kMeiKshQ,2021-12-26 16:30,2670
5699,Eagles,One of These Nights - 2013 Remaster,spotify:track:608xszaAxVh4m7NcKJiAbF,2021-12-26 16:30,3297
5700,Shakey Graves,Dining Alone,spotify:track:3JSlnsGTuO1tAMpgWy7tBz,2021-12-26 16:30,2391
5701,Alabama Shakes,Hold On,spotify:track:1EuvOdyyzhFUP2z3gfr6xz,2021-12-26 16:30,3900
5702,Black Sabbath,War Pigs / Luke's Wall - 2012 - Remaster,spotify:track:2rd9ETlulTbz6BYZcdvIE1,2021-12-26 16:30,5710
5703,Sunday Service Choir,Ultralight Beam,spotify:track:5anPHKl01TNpTe618GzX1m,2021-12-26 16:30,3506
5704,Steven Universe,Love Like You (feat. Rebecca Sugar) - End Credits,spotify:track:3z9OnsnvM6SFN2dzrSDdVO,2021-12-26 16:30,4992
5705,Baby Keem,range brothers (with Kendrick Lamar),spotify:track:0UTyLmkQgPOEIz95OVAJTR,2021-12-26 16:30,316733
5706,Leon Russell,On a Distant Shore,spotify:track:4WUlouC5aby5pkL0ORj2BF,2021-12-26 16:33,3771
5707,Alabama Shakes,I Found You,spotify:track:1N3c3dDtbx1OodfkIcxBmy,2021-12-26 16:33,179653
5708,6LACK,Float,spotify:track:5s60G6y9HQFdYyBfwd7Lmr,2021-12-26 16:34,2925
5709,Kadri Williams,On My Mind,spotify:track:0OE3djqeywrF4iy74DglpM,2021-12-26 16:38,2275
5710,Pony Bradshaw,Van Gogh,spotify:track:6mlqBATFPrEcg3EC9GYcm8,2021-12-26 16:38,2902
5711,Kendrick Lamar,Poetic Justice,spotify:track:2P3SLxeQHPqh8qKB6gtJY2,2021-12-26 16:38,265659
5712,Vanmiran,Lovin' You Is Easy,spotify:track:5gymzsD0vPHUNAcQioB1Zv,2021-12-26 16:38,2600
5713,Kanye West,Good Life,spotify:track:4ZPdLEztrlZqbJkgHNw54L,2021-12-26 16:38,2205
5714,Electric Light Orchestra,Mr. Blue Sky,spotify:track:2RlgNHKcydI9sayD2Df2xp,2021-12-26 16:38,2507
5715,SiR,W$ Boi,spotify:track:2GiMMdSlSiVNR0aPTqVJ11,2021-12-26 16:38,2229
5716,Charlie Robison,New Year's Day,spotify:track:7DXNTiUCWJvomSGEGMr3H8,2021-12-26 16:38,2438
5717,Jeff Jericho,Downtown,spotify:track:45ofOYtCeeMcl9Ss3UOI60,2021-12-26 16:38,2321
5718,Avenged Sevenfold,A Little Piece of Heaven,spotify:track:1BLfQ6dPXmuDrFmbdfW7Jl,2021-12-26 16:38,2391
5719,Marty Robbins,El Paso,spotify:track:4f8hBeMXMvssn6HtFAtblo,2021-12-26 16:43,4293
5720,SiR,You Can't Save Me,spotify:track:5LKzqs734Xs528hqK8bGS1,2021-12-26 16:43,4202
5721,Drake,Too Good,spotify:track:3BtuIIrQlkujKPuWF2B85z,2021-12-26 16:43,263373
5722,Mac Miller,Congratulations (feat. Bilal),spotify:track:1OubIZ0ARYCUq5kceYUQiO,2021-12-26 16:43,4922
5723,Gallant,Talking to Myself,spotify:track:5ivOiIOSkypt3P1jqjlmcf,2021-12-26 16:43,5178
5724,Blank Range,Radio,spotify:track:3tskPerdLobBxRZTSeDNBU,2021-12-26 16:43,2275
5725,Kanye West,On God,spotify:track:2SasoXZyv82yYgHiVOvxQn,2021-12-26 16:47,4481
5726,Joji,777,spotify:track:6H167kbd8gY2Eewzf14YjD,2021-12-26 16:47,5154
5727,Midland,Mr. Lonely,spotify:track:6V6Fma9lttQBnIaeHdZ4eC,2021-12-26 16:47,2391
5728,John Denver,"Take Me Home, Country Roads",spotify:track:1YYhDizHx7PnDhAhko6cDS,2021-12-26 16:47,2809
5729,Joe Walsh,Life's Been Good,spotify:track:2wvMC5EyaaYQwBfiwwY2xE,2021-12-26 16:47,3436
5730,David Guetta,Bang My Head (feat. Sia & Fetty Wap),spotify:track:53Y0kdCa1CZ9gRqEuknfwy,2021-12-26 16:47,2507
5731,The Cadillac Three,Circles,spotify:track:5woKIzrEkkeOvfaNFagz4c,2021-12-26 16:47,3482
